asin,price,sales_rank,brand,cat_lvl2,cat_leaf,popularity,rating_mean,last_train_time,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B0053ORE70,83.95,28646.0,Kai Pure Komachi 2,Kitchen & Dining,Boxed Knife Sets,3.0,4.666666666666667,1320624000.0,0.1375476211570834,0.3783113316204483,0.7946309914060423,0.2566226632408966,0.2712412509967219
B0053PZUB6,10.0,225544.0,Make My Day,Kitchen & Dining,Mixing Bowls,1.0,5.0,1341878400.0,0.7665012846637724,0.05732258350314523,0.33932843093824755,0.6724550367679631,0.35062461238593073
B0053SFQ5I,10.75,5245.0,CHICAGO METALLIC,Kitchen & Dining,Pie Pans,1.0,5.0,1332201600.0,0.752812970674227,0.7372198104013468,0.33932843093824755,0.6724550367679631,0.3186852130769912
B0053TDZ8W,18.5,8704.0,Kuchenprofi,Kitchen & Dining,"Cups, Mugs & Saucers",0.0,5.0,970531200.0,0.5369451581465403,0.6421546912377071,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0053WHBKM,113.58,512332.0,Unknown,Bedding,Specialty Medical Pillows,2.0,4.0,1312329600.0,0.09940639673961194,0.01984584034730219,0.66310800035439,0.06374590236555329,0.24864888810135555
B0053XMT9O,19.95,59.0,Panasonic,Irons & Steamers,Automatic Turnoff Irons,1.0,5.0,1365552000.0,0.5050500575883761,0.9947284486577479,0.33932843093824755,0.6724550367679631,0.5508106671391867
B0053XMU3E,38.48,3053.0,Panasonic,Irons & Steamers,Automatic Turnoff Irons,2.0,4.5,1345766400.0,0.2853725524940197,0.8223620093913352,0.66310800035439,0.1886240808009214,0.37148932400106316
B0053XMUDE,25.99,2690.0,Panasonic,Irons & Steamers,Automatic Turnoff Irons,7.0,4.714285714285714,1340755200.0,0.39806857446620003,0.8389740409320458,0.9450695490387171,0.27996810489944185,0.34752369983166476
B0053Y58WI,148.16,8260.0,Signature Sleep,Furniture,Mattresses,1.0,4.0,1379376000.0,0.07273854877292463,0.6524763001683352,0.33932843093824755,0.06374590236555329,0.6989456897315496
B00541NO4E,15.08,3066.0,"ICUP, Inc.",Kitchen & Dining,Aprons,2.0,4.5,1366329600.0,0.6063613006113228,0.8220076193851333,0.66310800035439,0.1886240808009214,0.5630814211039249
B00541O9HK,23.99,1401.0,Nostalgia Electrics,Kitchen & Dining,Candy Making Accessories,2.0,4.5,1384905600.0,0.433197483830956,0.9044475945778329,0.66310800035439,0.1886240808009214,0.7677416496854789
B00541OAZG,130.83,13569.0,Nostalgia Electrics,Kitchen & Dining,Countertop Microwave Ovens,0.0,5.0,970531200.0,0.08212988393727294,0.549127314609728,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0054320CO,11.88,63305.0,Reston Lloyd,Kitchen & Dining,Mixing Bowls,4.0,4.75,1376784000.0,0.7209178701160628,0.21414016124745283,0.8615221050766368,0.2939222113936387,0.6690883317090458
B00545CT5K,33.95,247736.0,Unknown,Kitchen & Dining,Cookie Cutters,1.0,5.0,1326412800.0,0.3197926818463719,0.05191813590856742,0.33932843093824755,0.6724550367679631,0.2951625764153451
B0054CHFJI,8.97,5938.0,Fun Express,Kitchen & Dining,Kitchen Storage & Organization Accessories,1.0,5.0,1365724800.0,0.8208115531142022,0.7156906175245858,0.33932843093824755,0.6724550367679631,0.5533799946841499
B0054J1S5S,7.15,113590.0,Spectrum,Kitchen & Dining,Sugar Packet Holders,3.0,5.0,1356393600.0,0.8809249579161867,0.12412509967218921,0.7946309914060423,0.6724550367679631,0.4464428103127492
B0054PSXD2,14.68,20874.0,Totally Bamboo,Kitchen & Dining,Trivets,1.0,5.0,1341792000.0,0.6357756711260742,0.4465314078142997,0.33932843093824755,0.6724550367679631,0.3501373261274032
B0054QXT3U,89.99,10031.0,Haan,Vacuums & Floor Care,Steam Mops,1.0,4.0,1355788800.0,0.12634003721095066,0.6122530344644281,0.33932843093824755,0.06374590236555329,0.43988659519801543
B0054SSKF0,7.99,12745.0,Zak Designs,Kitchen & Dining,Spoons,1.0,5.0,1379030400.0,0.8481438823425179,0.5630371223531496,0.33932843093824755,0.6724550367679631,0.695534685921857
B0054SWQAU,24.99,5395.0,Unknown,Bedding,Travel Pillows,0.0,5.0,970531200.0,0.41073801718791525,0.7331000265792504,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0054WTZ8C,57.12,371830.0,Unknown,Bedding,Hypoallergenic Bed Pillows,1.0,5.0,1382486400.0,0.20155931602728805,0.030654735536457922,0.33932843093824755,0.6724550367679631,0.7361566403827412
B0054Y805Y,9.95,29556.0,Creative Co-op,Bath,Soap Dishes,1.0,5.0,1333324800.0,0.7864800212634003,0.3724638965181182,0.33932843093824755,0.6724550367679631,0.3220962168866838
B0054ZSK30,121.45,4509.0,Prepac,Furniture,Television Stands & Entertainment Centers,1.0,4.0,1348099200.0,0.09205280411092409,0.7606981483122176,0.33932843093824755,0.06374590236555329,0.3856649242491362
B00550TI1W,36.9,8126.0,Unknown,Kitchen & Dining,Salt Mills,1.0,5.0,1373932800.0,0.29600425268007446,0.6561973952334544,0.33932843093824755,0.6724550367679631,0.6386993886772393
B00551J0QY,59.99,195277.0,Unknown,Bedding,Mattress Pads,3.0,4.666666666666667,1370822400.0,0.18835828829627,0.06724550367679627,0.7946309914060423,0.2566226632408966,0.6096394081686897
B00553SOLE,58.99,180341.0,Vornado,"Heating, Cooling & Air Quality",Single Room Humidifiers,1.0,5.0,1364342400.0,0.19788251971294413,0.07362452378842921,0.33932843093824755,0.6724550367679631,0.5326481793213431
B00555EMUY,5.33,112357.0,ExcelSteel,Kitchen & Dining,Mixing Bowls,3.0,5.0,1367193600.0,0.9438734827677859,0.12509967218924423,0.7946309914060423,0.6724550367679631,0.5733144325330025
B00556H5MU,10.93,26080.0,HIC Harold Import Co.,Kitchen & Dining,Tenderizers,0.0,5.0,970531200.0,0.748914680606007,0.39735979445379643,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005572EBQ,9.26,269893.0,Unknown,Kitchen & Dining,Cloth Napkins,0.0,5.0,970531200.0,0.8066359528661292,0.04757685833259506,0.05236112341631966,0.6724550367679631,0.05240542216709489
B00558UWEQ,66.46,37684.0,Dirt Devil,Vacuums & Floor Care,Handheld Vacuums,3.0,4.0,1361923200.0,0.1750686630637016,0.3217861256312572,0.7946309914060423,0.06374590236555329,0.5104102064321786
B0055E9NEA,3.27,18355.0,Wilton,Kitchen & Dining,Baking Cups,2.0,4.0,1386460800.0,0.9858686985027022,0.4753255958181979,0.66310800035439,0.06374590236555329,0.7949853814122442
B0055FSC7I,54.55,148034.0,Unknown,Kitchen & Dining,Knife Block Sets,4.0,4.5,1329264000.0,0.2084699211482236,0.09222999911402496,0.8615221050766368,0.1886240808009214,0.30787631788783554
B0055FSC8M,52.36,61978.0,Unknown,Kitchen & Dining,Knife Block Sets,3.0,4.333333333333333,1327536000.0,0.21343138123504912,0.21794985381412246,0.7946309914060423,0.14197749623460618,0.29994684149906975
B0055FSN0Y,49.85,147.0,Aroma,Kitchen & Dining,Rice Cookers,1.0,5.0,1382400000.0,0.23061929653583768,0.9871533622751838,0.33932843093824755,0.6724550367679631,0.7349162753610348
B0055FSODU,36.99,3062.0,Nordic Ware,Kitchen & Dining,Omelet Pans,2.0,4.5,1365033600.0,0.29387791264286345,0.8222734118897848,0.66310800035439,0.1886240808009214,0.5426596969965447
B0055FSQ5Q,61.06,13385.0,Ginsu,Kitchen & Dining,Knife Block Sets,1.0,5.0,1367107200.0,0.18472579073270134,0.5518738371577921,0.33932843093824755,0.6724550367679631,0.5723398600159475
B0055OG68Q,9.99,7709.0,Crucial Vacuum,Vacuums & Floor Care,Upright Filters,1.0,5.0,1356480000.0,0.7740763710463365,0.667759369185789,0.33932843093824755,0.6724550367679631,0.44799326658988214
B0055PEPIS,29.99,258575.0,Leifheit,Kitchen & Dining,Spinners,10.0,4.5,1318982400.0,0.3494285461149995,0.04934880836360411,0.9718702932577301,0.1886240808009214,0.2633560733587313
B0055PU5DC,12.59,2265.0,Tattler,Kitchen & Dining,Lids,1.0,5.0,1375920000.0,0.6964649596881368,0.8590856737839994,0.33932843093824755,0.6724550367679631,0.6607158678125277
B0055RS2L2,21.99,3519.0,Silikomart,Kitchen & Dining,Ice Pop Molds,9.0,4.222222222222222,1371686400.0,0.45995392929919376,0.8014529990254275,0.965446974395322,0.13014972977762027,0.6181890670683087
B0055SNR2A,180.92,58108.0,Hoover,Vacuums & Floor Care,Upright Vacuums,7.0,4.571428571428571,1320537600.0,0.04934880836360411,0.23053069903428725,0.9450695490387171,0.22587933020288828,0.2707539647381944
B00566P0Q2,14.4,40658.0,Le Creuset,Kitchen & Dining,Cereal Bowls,1.0,5.0,1343433600.0,0.6406042349605741,0.3046868078320192,0.33932843093824755,0.6724550367679631,0.35886418003012316
B00569OR6S,29.99,60619.0,CorningWare,Kitchen & Dining,Platters,0.0,5.0,970531200.0,0.3494285461149995,0.22229113139009482,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0056B4EZK,119.95,280309.0,Dirt Devil,Vacuums & Floor Care,Canister Vacuums,5.0,4.6,1342569600.0,0.09435633915123598,0.045273323292283174,0.9007707982634889,0.23088508904048904,0.35425710994949944
B0056B5634,36.43,64142.0,Soehnle,Kitchen & Dining,Digital Scales,1.0,5.0,1316995200.0,0.29804199521573493,0.21183662620714094,0.33932843093824755,0.6724550367679631,0.25967927704438737
B0056C85KY,7.69,32333.0,Nordic Ware,Kitchen & Dining,Spoons,1.0,5.0,1386633600.0,0.8643129263754762,0.354567201204926,0.33932843093824755,0.6724550367679631,0.7980862939665101
B0056CA5KC,119.0,14193.0,Rachael Ray,Kitchen & Dining,Cookware Sets,2.0,5.0,1362873600.0,0.09550810667139187,0.5380526269159209,0.66310800035439,0.6724550367679631,0.519048462833348
B0056CA5SO,169.9,1635.0,Rachael Ray,Kitchen & Dining,Cookware Sets,3.0,4.666666666666667,1373587200.0,0.05634801098609021,0.8919110481084433,0.7946309914060423,0.2566226632408966,0.6345796048551431
B0056CA6JC,169.95,23872.0,Rachael Ray,Kitchen & Dining,Cookware Sets,5.0,4.6,1350345600.0,0.05590502347833792,0.4160538672809426,0.9007707982634889,0.23088508904048904,0.39824576946930096
B0056FTO2Y,59.95,13901.0,Zwilling,Kitchen & Dining,All Pans,2.0,5.0,1354924800.0,0.19243377336759104,0.5438114645167007,0.66310800035439,0.6724550367679631,0.4294763887658368
B0056HJ0MG,5.94,4674.0,Oasis Supply,Kitchen & Dining,Decorating Tools,1.0,4.0,1390348800.0,0.9298307787720386,0.7564454682377957,0.33932843093824755,0.06374590236555329,0.8564720474882608
B0056QWDXU,5.99,14100.0,Adams,Storage & Organization,Utility Hooks,0.0,5.0,970531200.0,0.9236289536635067,0.5402675644546824,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0056ZK0Q8,4.61,76554.0,Wilton,Kitchen & Dining,Wrapping & Packaging,1.0,5.0,1334793600.0,0.9646052981305927,0.18419420572339862,0.33932843093824755,0.6724550367679631,0.3255515194471516
B0057095DQ,38.09,372649.0,Unknown,Kitchen & Dining,Cutting Boards,3.0,4.333333333333333,1318982400.0,0.2865686187649509,0.030388943031806503,0.7946309914060423,0.14197749623460618,0.2633560733587313
B00573VYZ0,49.99,42089.0,Unknown,Kitchen & Dining,Convection Ovens,1.0,5.0,1339200000.0,0.22127226012226453,0.2975104102064322,0.33932843093824755,0.6724550367679631,0.3422521484894126
B00575T0KO,69.99,63844.0,Greenland Home,Bedding,Quilts,1.0,5.0,1348876800.0,0.163506689111367,0.2126340037210951,0.33932843093824755,0.6724550367679631,0.3890316293080535
B00575TLF8,54.99,471638.0,Unknown,Bedding,Quilts,1.0,5.0,1374710400.0,0.20629928236023742,0.023301142907769967,0.33932843093824755,0.6724550367679631,0.6464959688136794
B00576APC0,23.04,40931.0,CHICAGO METALLIC,Kitchen & Dining,Loaf Pans,1.0,5.0,1387238400.0,0.4446708602817401,0.3030920528041109,0.33932843093824755,0.6724550367679631,0.8064587578630282
B00578EKRY,5.96,1215.0,Reynolds Wrap,Kitchen & Dining,Slow Cookers,3.0,5.0,1384041600.0,0.9275272437317268,0.9154779835208647,0.7946309914060423,0.6724550367679631,0.7545406219544609
B0057J6XQO,21.75,10768.0,Better Bottle,Kitchen & Dining,Carboys,1.0,5.0,1365033600.0,0.4662000531585009,0.5995392929919376,0.33932843093824755,0.6724550367679631,0.5426596969965447
B0057REBME,48.5,144784.0,Snapware,Kitchen & Dining,Food Savers,2.0,4.0,1344902400.0,0.23540356161956233,0.09453353415433685,0.66310800035439,0.06374590236555329,0.366217772658811
B0057RRD8S,16.94,784.0,Pyrex,Kitchen & Dining,Casseroles,2.0,5.0,1396828800.0,0.573978913794631,0.9425445202445291,0.66310800035439,0.6724550367679631,0.9355453176220431
B0057SN2YG,21.22,9147.0,Pyrex,Kitchen & Dining,Bakeware,2.0,5.0,1359158400.0,0.4704527332329228,0.6303269247807212,0.66310800035439,0.6724550367679631,0.4831664747054133
B0057SX7B4,59.95,108201.0,Farberware,Kitchen & Dining,Cookware Sets,3.0,4.333333333333333,1342915200.0,0.19243377336759104,0.13130149729777618,0.7946309914060423,0.14197749623460618,0.3562505537343847
B0057U0260,8.99,11730.0,WMF,Kitchen & Dining,Butter Knives,1.0,5.0,1365206400.0,0.8158500930273767,0.5808452201647913,0.33932843093824755,0.6724550367679631,0.5466465845663152
B0057V62IG,79.89,33307.0,Reed &amp; Barton,Kitchen & Dining,Flatware Sets,1.0,5.0,1390694400.0,0.14733764507840874,0.34783379108709134,0.33932843093824755,0.6724550367679631,0.8596615575440772
B0057YDCEU,17.99,38986.0,Laguiole,Kitchen & Dining,Waiter Corkscrews,1.0,5.0,1335916800.0,0.5461149995570125,0.3133693629839639,0.33932843093824755,0.6724550367679631,0.32971560202002304
B0058BC4F0,149.99,613927.0,Natural Comfort,Bedding,Comforters,2.0,5.0,1386633600.0,0.06547355364578722,0.014795782758926235,0.66310800035439,0.6724550367679631,0.7980862939665101
B0058CW9UO,18.11,7371.0,KJB SECURITY,Kitchen & Dining,"Cups, Mugs & Saucers",0.0,5.0,970531200.0,0.5407105519624347,0.6759546380792062,0.05236112341631966,0.6724550367679631,0.05240542216709489
B0058DXSQC,14.99,23977.0,Unknown,Kitchen & Dining,Coffee Cups & Mugs,1.0,4.0,1345766400.0,0.6161956232834234,0.4152564897669886,0.33932843093824755,0.06374590236555329,0.37148932400106316
B0058EH0TM,9.1,71086.0,Franmara,Kitchen & Dining,Coasters,1.0,5.0,1343260800.0,0.8087622929033401,0.19712944094976526,0.33932843093824755,0.6724550367679631,0.3579782050146186
B0058FUWRI,20.95,38005.0,Calphalon,Kitchen & Dining,Tool & Gadget Sets,1.0,5.0,1387497600.0,0.475148400815097,0.3196597855940463,0.33932843093824755,0.6724550367679631,0.8115088154514043
B0058NQGUC,14.99,37007.0,Spectrum,Kitchen & Dining,Coffee & Espresso Machine Cleaning Products,1.0,5.0,1349395200.0,0.6161956232834234,0.32621600070878,0.33932843093824755,0.6724550367679631,0.3921325418623195
B0058O8EN8,107.99,8019.0,Atlantic,Furniture,Home Office Desks,1.0,5.0,1388880000.0,0.1030388943031807,0.6596969965446975,0.33932843093824755,0.6724550367679631,0.8329494108266147
B0058RA4FG,39.99,21417.0,"IRIS USA, Inc.",Storage & Organization,Closet Systems,1.0,5.0,1330560000.0,0.2672986621777266,0.439797997696465,0.33932843093824755,0.6724550367679631,0.3132364667316382
B0058U0T62,11.99,144740.0,Spectrum,Kitchen & Dining,Napkin Holders,1.0,5.0,1350172800.0,0.7119695224594667,0.09471072915743772,0.33932843093824755,0.6724550367679631,0.3970497031983698
B0058VCYUU,49.95,867.0,Chef&#39;s Choice,Kitchen & Dining,Electric Kettles,1.0,5.0,1357776000.0,0.22685390271994332,0.9380703464162311,0.33932843093824755,0.6724550367679631,0.46562416939842294
B0058VCYWS,149.95,1884.0,Chef&#39;s Choice,Kitchen & Dining,Electric Slicers,2.0,5.0,1383868800.0,0.06689111367059453,0.8789758128820767,0.66310800035439,0.6724550367679631,0.7524585806680252
B0058VX11Q,5.0,13745.0,Casabella,Kitchen & Dining,Rolling Pins,1.0,5.0,1330300800.0,0.9505182953840702,0.5464693895632143,0.33932843093824755,0.6724550367679631,0.31288207672543633
B0058WTLDW,4.2,37483.0,Ai-De-Chef,Kitchen & Dining,Dinner Plates,1.0,5.0,1393286400.0,0.9721803845131567,0.32382386816691766,0.33932843093824755,0.6724550367679631,0.8929299193762736
B00593K7UG,15.8,29322.0,Norpro,Kitchen & Dining,Splatter Screens,2.0,5.0,1353974400.0,0.5979888367148046,0.37405865154602636,0.66310800035439,0.6724550367679631,0.42150261362629576
B00593KSWS,16.97,16101.0,Unknown,Kitchen & Dining,Flatware Sets,1.0,5.0,1365206400.0,0.5706122087357137,0.5060689288562062,0.33932843093824755,0.6724550367679631,0.5466465845663152
B00593ZZIK,17.99,37772.0,Unknown,Kitchen & Dining,Replacement Pitcher Water Filters,1.0,5.0,1380844800.0,0.5461149995570125,0.3210773456188536,0.33932843093824755,0.6724550367679631,0.7174182688048197
B005959I5E,38.99,14605.0,Cloer,Kitchen & Dining,Coffee Machines,1.0,5.0,1322438400.0,0.2823602374413041,0.5303889430318065,0.33932843093824755,0.6724550367679631,0.2761584123327722
B00597YTNI,14.95,5169.0,Crucial Vacuum,Vacuums & Floor Care,Upright Filters,2.0,4.5,1373932800.0,0.6274475059803313,0.7401435279525117,0.66310800035439,0.1886240808009214,0.6386993886772393
B0059KY05M,79.99,19112.0,Hamilton Beach,Kitchen & Dining,Ovens & Toasters,1.0,4.0,1325808000.0,0.1422432887392575,0.4659342606538496,0.33932843093824755,0.06374590236555329,0.2909541950916984
B0059YEWPG,2.99,54196.0,Taco Tenders,Kitchen & Dining,Tool & Gadget Sets,1.0,4.0,1346976000.0,0.9881722335430141,0.24390892176840617,0.33932843093824755,0.06374590236555329,0.378444227872774
B005A1JYR4,29.97,13592.0,West Bend,Kitchen & Dining,Small Appliance Parts & Accessories,2.0,4.5,1366156800.0,0.35496588996190304,0.5487729246035262,0.66310800035439,0.1886240808009214,0.5597147160450076
B005A20ROM,7.45,9887.0,Outset,Kitchen & Dining,Bottling & Corking,2.0,4.5,1372377600.0,0.8728625852750953,0.6157526357756711,0.66310800035439,0.1886240808009214,0.6241250996721892
B005A32W94,76.1,347203.0,Ambia,"Heating, Cooling & Air Quality",Space Heaters & Accessories,3.0,4.333333333333333,1317686400.0,0.1532736776822894,0.033755648090723844,0.7946309914060423,0.14197749623460618,0.26140692832462126
B005AICIES,99.95,76591.0,Unknown,Artwork,Oil Paintings,2.0,5.0,1389571200.0,0.11243022946752901,0.18401701072029764,0.66310800035439,0.6724550367679631,0.8424736422432887
B005ASEZ44,59.9,42020.0,Unknown,Kitchen & Dining,Mixed Drinkware Sets,11.0,4.818181818181818,1360540800.0,0.19473730840790293,0.2977762027110835,0.9774076371046336,0.32116594312040403,0.4962346061841056
B005AV0RVQ,13.95,3416.0,Mastrad,Kitchen & Dining,Mandolines & Slicers,1.0,4.0,1329436800.0,0.6557987064764774,0.8057942766013999,0.33932843093824755,0.06374590236555329,0.3085850979002392
B005AXQUN8,19.0,62910.0,Unknown,Storage & Organization,Storage Baskets,1.0,4.0,1326153600.0,0.5225480641445911,0.21555772127226014,0.33932843093824755,0.06374590236555329,0.2926818463719323
B005B8M2WU,3.95,8996.0,Zyliss,Kitchen & Dining,Knives,3.0,5.0,1375747200.0,0.9784265083724639,0.6336493310888633,0.7946309914060423,0.6724550367679631,0.6588110215291929
B005B8M356,7.67,3584.0,Zyliss,Kitchen & Dining,Kitchen & Dining,3.0,5.0,1382227200.0,0.8647116151324532,0.7984849827234872,0.7946309914060423,0.6724550367679631,0.732435545317622
B005B9CMVA,8.37,11199.0,Umbra,Kitchen & Dining,Glass Markers,1.0,5.0,1400630400.0,0.8368034021440596,0.5900593603260388,0.33932843093824755,0.6724550367679631,0.9662000531585009
B005BFNHBS,14.95,7909.0,Holmes,"Heating, Cooling & Air Quality",Parts & Accessories,2.0,4.5,1378857600.0,0.6274475059803313,0.6619119340834588,0.66310800035439,0.1886240808009214,0.6935855408877469
B005BFZ5H2,138.98,302387.0,Panasonic,Vacuums & Floor Care,Upright Vacuums,7.0,4.142857142857143,1355875200.0,0.07818729511827771,0.040311863205457654,0.9450695490387171,0.12793479223885887,0.44130415522282274
B005BFZ5N6,178.33,1258.0,Unknown,Kitchen & Dining,Countertop Microwave Ovens,2.0,5.0,1388361600.0,0.05209533091166829,0.9116239922034198,0.66310800035439,0.6724550367679631,0.8239567644192434
B005BFZ5TU,140.25,424.0,Panasonic,Kitchen & Dining,Countertop Microwave Ovens,2.0,4.0,1364342400.0,0.07566226632408968,0.9670860281740055,0.66310800035439,0.06374590236555329,0.5326481793213431
B005BG7MK4,70.64,721.0,Mr. Coffee,Kitchen & Dining,Espresso Machine & Coffeemaker Combos,14.0,4.714285714285714,1390953600.0,0.1612474528218304,0.9471958890759281,0.9868432710197572,0.27996810489944185,0.8629396651014442
B005BPY08W,4.59,18899.0,Fox Run,Kitchen & Dining,Food Savers,1.0,5.0,1262822400.0,0.9649153893860193,0.46850358819881277,0.33932843093824755,0.6724550367679631,0.172233543014087
B005BPZ9KU,2.0,68976.0,Hutzler,Kitchen & Dining,Food Savers,1.0,5.0,1377216000.0,0.9937538761406929,0.20200230353504034,0.33932843093824755,0.6724550367679631,0.6741383892974218
B005BPZCUC,1.99,39083.0,Hutzler,Kitchen & Dining,Food Savers,2.0,5.0,1370217600.0,0.9944183574023212,0.3127491804731106,0.66310800035439,0.6724550367679631,0.60388057056791
B005BPZDN8,6.44,7313.0,Hutzler,Kitchen & Dining,Food Savers,3.0,5.0,1379462400.0,0.9104722246832639,0.6771950031009126,0.7946309914060423,0.6724550367679631,0.6997873659962789
B005BPZDQU,13.0,47454.0,Unknown,Kitchen & Dining,Garlic Peelers,1.0,5.0,1390780800.0,0.6734296092850182,0.27217152476300166,0.33932843093824755,0.6724550367679631,0.8609462213165588
B005BPZFAO,3.0,10403.0,Hutzler,Kitchen & Dining,Food Savers,1.0,5.0,1379462400.0,0.9873748560290599,0.6055639230973686,0.33932843093824755,0.6724550367679631,0.6997873659962789
B005BPZFAY,8.99,29323.0,Hutzler,Kitchen & Dining,Food Savers,3.0,5.0,1385856000.0,0.8158500930273767,0.3739700540444759,0.7946309914060423,0.6724550367679631,0.7820501461858775
B005BPZG9O,4.0,7196.0,Hutzler,Kitchen & Dining,Food Savers,1.0,5.0,1385856000.0,0.9753255958181979,0.6790998493842474,0.33932843093824755,0.6724550367679631,0.7820501461858775
B005BQ9ZPO,49.95,60692.0,Rachael Ray,Kitchen & Dining,Casseroles,4.0,4.75,1354320000.0,0.22685390271994332,0.2220253388854434,0.8615221050766368,0.2939222113936387,0.4243377336759103
B005BQAJLS,110.0,65293.0,Calphalon,Kitchen & Dining,Dutch Ovens,1.0,5.0,1391558400.0,0.10029237175511652,0.20979888367148047,0.33932843093824755,0.6724550367679631,0.8721095065119163
B005BR7JJM,6.39,206.0,Generic,Kitchen & Dining,Coffee Cups & Mugs,1.0,5.0,1400630400.0,0.9114024984495437,0.9824576946930097,0.33932843093824755,0.6724550367679631,0.9662000531585009
B005BSN7R4,18.99,1199922.0,Unknown,Home & Kitchen,Home & Kitchen,0.0,5.0,970531200.0,0.5254717816957561,0.00496146008682552,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005BTVL76,149.95,211652.0,Envion,"Heating, Cooling & Air Quality",HEPA Air Purifiers,4.0,5.0,1373500800.0,0.06689111367059453,0.06184105608221846,0.8615221050766368,0.6724550367679631,0.6335164348365376
B005BWMMCQ,79.95,4780.0,Breville,Kitchen & Dining,Toasters,4.0,4.75,1395532800.0,0.1455656950473997,0.7536103481881811,0.8615221050766368,0.2939222113936387,0.9204837423584655
B005BY5I2K,5.0,51308.0,Eggies,Kitchen & Dining,Egg Cookers,1.0,4.0,1315440000.0,0.9505182953840702,0.2555594932222911,0.33932843093824755,0.06374590236555329,0.25538229821919023
B005BYKO3I,9.98,19586.0,United Solutions,Storage & Organization,Storage Baskets,1.0,5.0,1379721600.0,0.7810312749180472,0.46052981305927176,0.33932843093824755,0.6724550367679631,0.702135199787366
B005C2QM3U,112.09,42140.0,Nostalgia Electrics,Kitchen & Dining,Countertop Microwave Ovens,1.0,4.0,1364688000.0,0.09984938424736423,0.2973332152033312,0.33932843093824755,0.06374590236555329,0.5379640294143705
B005C2T3ZO,82.5,588269.0,Unknown,Bedding,Duvet Cover Sets,1.0,5.0,1325376000.0,0.13900947993266588,0.01603614778063256,0.33932843093824755,0.6724550367679631,0.289315141313015
B005C3XI5Y,99.95,20309.0,Rachael Ray,Kitchen & Dining,Stockpots,6.0,4.5,1365897600.0,0.11243022946752901,0.45344201293523523,0.9267298662177726,0.1886240808009214,0.5553734384690352
B005C3XIQI,19.95,109775.0,Rachael Ray,Kitchen & Dining,Skillets,1.0,5.0,1356825600.0,0.5050500575883761,0.12890936475591386,0.33932843093824755,0.6724550367679631,0.45392929919376274
B005C3XWBO,30.95,3632.0,Rachael Ray,Kitchen & Dining,Tool & Gadget Sets,6.0,4.833333333333333,1399075200.0,0.33897404093204575,0.7956055639230973,0.9267298662177726,0.3258616107025782,0.9546823779569417
B005C3Y6KU,79.95,73587.0,Rachael Ray,Kitchen & Dining,Stockpots,0.0,5.0,970531200.0,0.1455656950473997,0.1911934083458846,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005C4PZ5E,17.5,35762.0,Unknown,Kitchen & Dining,Pizza Pans & Stones,0.0,5.0,970531200.0,0.5571453885000444,0.33410117834677067,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005C7SPLC,19.99,131577.0,Unknown,Kitchen & Dining,Cookware Holders,2.0,4.5,1346025600.0,0.4932665898821653,0.10410206432178615,0.66310800035439,0.1886240808009214,0.3730397802781962
B005C7STJ0,4.99,810.0,Unknown,Kitchen & Dining,Cookware Holders,2.0,5.0,1391126400.0,0.9526003366705059,0.9412598564720475,0.66310800035439,0.6724550367679631,0.8650660051386551
B005C7STKO,18.26,19470.0,Organized Living,Kitchen & Dining,Cookware Holders,2.0,4.5,1382140800.0,0.5392043944360769,0.46194737308407907,0.66310800035439,0.1886240808009214,0.7318153628067688
B005C7SVJS,26.79,44711.0,Organized Living,Kitchen & Dining,Cookware Holders,0.0,5.0,970531200.0,0.3918224506068929,0.28546114999557015,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005CHIHGU,49.95,67826.0,Rachael Ray,Kitchen & Dining,Skillets,0.0,5.0,970531200.0,0.22685390271994332,0.20430583857535223,0.05236112341631966,0.6724550367679631,0.05240542216709489
B005CK0Z08,59.99,33878.0,Unknown,Bedding,Pillows,2.0,5.0,1319500800.0,0.18835828829627,0.34455568352972443,0.66310800035439,0.6724550367679631,0.26552671214671747
B005CN5JEM,19.99,27614.0,KitchenAid,Kitchen & Dining,Graters,1.0,4.0,1381536000.0,0.4932665898821653,0.386019314255338,0.33932843093824755,0.06374590236555329,0.7251705501904846
B005CVFEBM,5.75,14592.0,Perfect Meatkloaf,Kitchen & Dining,Loaf Pans,2.0,5.0,1384387200.0,0.9327101975724285,0.5306990342872331,0.66310800035439,0.6724550367679631,0.7595906795428369
B005CVVZU6,55.95,123909.0,Kids Only,Furniture,Kids' Furniture,1.0,5.0,1353888000.0,0.2040400460707008,0.11243022946752901,0.33932843093824755,0.6724550367679631,0.4206166386107912
B005CVXSOM,24.99,10628.0,Unknown,Bedding,Hypoallergenic Bed Pillows,1.0,5.0,1376265600.0,0.41073801718791525,0.6016656330291485,0.33932843093824755,0.6724550367679631,0.6633294941082661
